G: deBoer et al. chronology (ky)
H: deBoer et al. SL (m; relative to present)

t deBoer 	SL de Boer
155.00	-78.778
155.10	-78.662
155.20	-78.521
155.30	-78.368
155.40	-78.2
155.50	-78.038
155.60	-77.89
155.70	-77.75
155.80	-77.6
155.90	-77.455
156.00	-77.327
156.10	-77.268
156.20	-77.28
156.30	-77.289
156.40	-77.291
156.50	-77.283
156.60	-77.264
156.70	-77.23
156.80	-77.179
156.90	-77.106
157.00	-77.007
157.10	-76.87
157.20	-76.687
157.30	-76.456
157.40	-76.217
157.50	-76.089
157.60	-76.016
157.70	-75.953
157.80	-75.888
157.90	-75.811
158.00	-75.72
158.10	-75.607
158.20	-75.467
158.30	-75.312
158.40	-75.152
158.50	-74.994
158.60	-74.866
158.70	-74.678
158.80	-74.525
158.90	-74.328
159.00	-74.067
159.10	-73.74
159.20	-73.395
159.30	-73.103
159.40	-72.849
159.50	-72.616
159.60	-72.506
159.70	-72.443
159.80	-72.357
159.90	-72.237
160.00	-72.071
160.10	-71.859
160.20	-71.644
160.30	-71.489
160.40	-71.382
160.50	-71.283
160.60	-71.233
160.70	-71.172
160.80	-71.089
160.90	-70.979
161.00	-70.832
161.10	-70.635
161.20	-70.404
161.30	-70.189
161.40	-70.027
161.50	-69.899
161.60	-69.762
161.70	-69.577
161.80	-69.43
161.90	-69.249
162.00	-69.019
162.10	-68.752
162.20	-68.482
162.30	-68.247
162.40	-68.043
162.50	-67.83
162.60	-67.555
162.70	-67.298
162.80	-66.992
162.90	-66.65
163.00	-66.287
163.10	-66.009
163.20	-65.765
163.30	-65.577
163.40	-65.475
163.50	-65.399
163.60	-65.339
163.70	-65.268
163.80	-65.18
163.90	-65.071
164.00	-64.941
164.10	-64.797
164.20	-64.655
164.30	-64.521
164.40	-64.443
164.50	-64.326
164.60	-64.245
164.70	-64.146
164.80	-64.018
164.90	-63.937
165.00	-63.844
165.10	-63.729
165.20	-63.599
165.30	-63.464
165.40	-63.335
165.50	-63.214
165.60	-63.142
165.70	-63.049
165.80	-62.929
165.90	-62.768
166.00	-62.655
166.10	-62.533
166.20	-62.401
166.30	-62.263
166.40	-62.125
166.50	-61.997
166.60	-61.936
166.70	-61.93
166.80	-61.922
166.90	-61.914
167.00	-61.906
167.10	-61.898
167.20	-61.89
167.30	-61.881
167.40	-61.874
167.50	-61.866
167.60	-61.862
167.70	-61.857
167.80	-61.858
167.90	-61.859
168.00	-61.862
168.10	-61.873
168.20	-61.885
168.30	-61.906
168.40	-61.926
168.50	-61.953
168.60	-61.98
168.70	-62.013
168.80	-62.045
168.90	-62.086
169.00	-62.128
169.10	-62.179
169.20	-62.234
169.30	-62.297
169.40	-62.37
169.50	-62.457
169.60	-62.563
169.70	-62.742
169.80	-62.977
169.90	-63.171
170.00	-63.331
170.10	-63.467
170.20	-63.588
170.30	-63.707
170.40	-63.763
170.50	-63.799
170.60	-63.829
170.70	-63.864
170.80	-63.896
170.90	-63.928
171.00	-63.964
171.10	-63.998
171.20	-64.031
171.30	-64.067
171.40	-64.102
171.50	-64.141
171.60	-64.177
171.70	-64.215
171.80	-64.253
171.90	-64.292
172.00	-64.332
172.10	-64.375
172.20	-64.417
172.30	-64.459
172.40	-64.504
172.50	-64.549
172.60	-64.592
172.70	-64.64
172.80	-64.685
172.90	-64.735
173.00	-64.782
173.10	-64.833
173.20	-64.885
173.30	-64.932
173.40	-64.982
173.50	-65.032
173.60	-65.076
173.70	-65.125
173.80	-65.172
173.90	-65.22
174.00	-65.275
174.10	-65.318
174.20	-65.307
174.30	-65.283
174.40	-65.253
174.50	-65.21
174.60	-65.152
174.70	-65.076
174.80	-64.983
174.90	-64.886
175.00	-64.794
175.10	-64.712
175.20	-64.672
175.30	-64.599
175.40	-64.562
175.50	-64.513
175.60	-64.451
175.70	-64.371
175.80	-64.278
175.90	-64.169
176.00	-64.056
176.10	-63.942
176.20	-63.833
176.30	-63.756
176.40	-63.651
176.50	-63.499
176.60	-63.361
176.70	-63.198
176.80	-63.014
176.90	-62.808
177.00	-62.576
177.10	-62.405
177.20	-62.258
177.30	-62.079
177.40	-61.861
177.50	-61.595
177.60	-61.37
177.70	-61.184
177.80	-61.03
177.90	-60.9
178.00	-60.789
178.10	-60.695
178.20	-60.578
178.30	-60.411
178.40	-60.266
178.50	-60.126
178.60	-59.992
178.70	-59.851
178.80	-59.707
178.90	-59.545
179.00	-59.334
179.10	-59.057
179.20	-58.809
179.30	-58.543
179.40	-58.239
179.50	-57.912
179.60	-57.596
179.70	-57.291
179.80	-56.997
179.90	-56.71
180.00	-56.37
180.10	-56.067
180.20	-55.737
180.30	-55.386
180.40	-55.036
180.50	-54.724
180.60	-54.417
180.70	-54.042
180.80	-53.633
180.90	-53.275
181.00	-52.911
181.10	-52.573
181.20	-52.214
181.30	-51.786
181.40	-51.369
181.50	-51.017
181.60	-50.677
181.70	-50.244
181.80	-49.807
181.90	-49.409
182.00	-49.104
182.10	-48.755
182.20	-48.31
182.30	-47.874
182.40	-47.486
182.50	-47.135
182.60	-46.712
182.70	-46.229
182.80	-45.831
182.90	-45.511
183.00	-45.12
183.10	-44.655
183.20	-44.22
183.30	-43.877
183.40	-43.504
183.50	-43.073
183.60	-42.661
183.70	-42.24
183.80	-41.826
183.90	-41.448
184.00	-41.122
184.10	-40.74
184.20	-40.292
184.30	-39.909
184.40	-39.608
184.50	-39.236
184.60	-38.805
184.70	-38.398
184.80	-38.027
184.90	-37.649
185.00	-37.265
185.10	-36.93
185.20	-36.535
185.30	-36.145
185.40	-35.793
185.50	-35.409
185.60	-35.003
185.70	-34.612
185.80	-34.269
185.90	-33.901
186.00	-33.524
186.10	-33.205
186.20	-32.838
186.30	-32.488
186.40	-32.138
186.50	-31.754
186.60	-31.376
186.70	-31.032
186.80	-30.68
186.90	-30.318
187.00	-29.966
187.10	-29.617
187.20	-29.283
187.30	-28.947
187.40	-28.6
187.50	-28.261
187.60	-27.952
187.70	-27.625
187.80	-27.285
187.90	-26.967
188.00	-26.667
188.10	-26.343
188.20	-26.025
188.30	-25.715
188.40	-25.419
188.50	-25.115
188.60	-24.797
188.70	-24.495
188.80	-24.225
188.90	-23.931
189.00	-23.612
189.10	-23.294
189.20	-22.999
189.30	-22.695
189.40	-22.366
189.50	-22.012
189.60	-21.677
189.70	-21.393
189.80	-21.135
189.90	-20.811
190.00	-20.457
190.10	-20.184
190.20	-19.904
190.30	-19.608
190.40	-19.297
190.50	-19.013
190.60	-18.703
190.70	-18.393
190.80	-18.143
190.90	-17.894
191.00	-17.594
191.10	-17.281
191.20	-17.028
191.30	-16.763
191.40	-16.568
191.50	-16.424
191.60	-16.287
191.70	-16.115
191.80	-15.921
191.90	-15.754
192.00	-15.6
192.10	-15.433
192.20	-15.251
192.30	-15.098
192.40	-15.017
192.50	-14.9
192.60	-14.776
192.70	-14.645
192.80	-14.537
192.90	-14.461
193.00	-14.411
193.10	-14.396
193.20	-14.372
193.30	-14.36
193.40	-14.346
193.50	-14.336
193.60	-14.33
193.70	-14.325
193.80	-14.32
193.90	-14.316
194.00	-14.312
194.10	-14.309
194.20	-14.307
194.30	-14.305
194.40	-14.304
194.50	-14.303
194.60	-14.303
194.70	-14.303
194.80	-14.304
194.90	-14.305
195.00	-14.308
195.10	-14.311
195.20	-14.316
195.30	-14.322
195.40	-14.329
195.50	-14.34
195.60	-14.352
195.70	-14.369
195.80	-14.39
195.90	-14.417
196.00	-14.455
196.10	-14.509
196.20	-14.604
196.30	-14.854
196.40	-15.148
196.50	-15.299
196.60	-15.635
196.70	-16.069
196.80	-16.34
196.90	-16.555
197.00	-16.568
197.10	-16.577
197.20	-16.572
197.30	-16.569
197.40	-16.564
197.50	-16.561
197.60	-16.557
197.70	-16.554
197.80	-16.551
197.90	-16.548
198.00	-16.545
198.10	-16.542
198.20	-16.539
198.30	-16.534
198.40	-16.53
198.50	-16.525
198.60	-16.52
198.70	-16.514
198.80	-16.508
198.90	-16.5
199.00	-16.493
199.10	-16.485
199.20	-16.476
199.30	-16.467
199.40	-16.457
199.50	-16.448
199.60	-16.437
199.70	-16.428
199.80	-16.418
199.90	-16.408
200.00	-16.398
200.10	-16.388
200.20	-16.378
200.30	-16.367
200.40	-16.357
200.50	-16.348
200.60	-16.338
200.70	-16.329
200.80	-16.32
200.90	-16.313
201.00	-16.307
201.10	-16.301
201.20	-16.299
201.30	-16.296
201.40	-16.298
201.50	-16.301
201.60	-16.309
201.70	-16.32
201.80	-16.338
201.90	-16.364
202.00	-16.432
202.10	-16.498
202.20	-16.59
202.30	-16.673
202.40	-16.749
202.50	-16.82
202.60	-16.894
202.70	-16.972
202.80	-17.057
202.90	-17.135
203.00	-17.239
203.10	-17.382
203.20	-17.493
203.30	-17.584
203.40	-17.666
203.50	-17.743
203.60	-17.822
203.70	-17.892
203.80	-17.979
203.90	-18.06
204.00	-18.132
204.10	-18.199
204.20	-18.266
204.30	-18.332
204.40	-18.379
204.50	-18.408
204.60	-18.418
204.70	-18.417
204.80	-18.414
204.90	-18.411
205.00	-18.407
205.10	-18.404
205.20	-18.401
205.30	-18.396
205.40	-18.391
205.50	-18.384
205.60	-18.38
205.70	-18.373
205.80	-18.368
205.90	-18.361
206.00	-18.356
206.10	-18.35
206.20	-18.344
206.30	-18.338
206.40	-18.333
206.50	-18.326
206.60	-18.321
206.70	-18.314
206.80	-18.307
206.90	-18.3
207.00	-18.292
207.10	-18.284
207.20	-18.275
207.30	-18.266
207.40	-18.257
207.50	-18.247
207.60	-18.236
207.70	-18.225
207.80	-18.211
207.90	-18.199
208.00	-18.186
208.10	-18.172
208.20	-18.158
208.30	-18.143
208.40	-18.128
208.50	-18.112
208.60	-18.096
208.70	-18.08
208.80	-18.064
208.90	-18.046
209.00	-18.03
209.10	-18.012
209.20	-17.994
209.30	-17.975
209.40	-17.956
209.50	-17.937
209.60	-17.918
209.70	-17.898
209.80	-17.879
209.90	-17.86
210.00	-17.839
210.10	-17.818
210.20	-17.798
210.30	-17.777
210.40	-17.756
210.50	-17.736
210.60	-17.716
210.70	-17.696
210.80	-17.676
210.90	-17.655
211.00	-17.633
211.10	-17.612
211.20	-17.589
211.30	-17.567
211.40	-17.544
211.50	-17.52
211.60	-17.495
211.70	-17.471
211.80	-17.447
211.90	-17.421
212.00	-17.396
212.10	-17.37
212.20	-17.344
212.30	-17.319
212.40	-17.293
212.50	-17.268
212.60	-17.243
212.70	-17.221
212.80	-17.198
212.90	-17.177
213.00	-17.159
213.10	-17.142
213.20	-17.131
213.30	-17.125
213.40	-17.138
213.50	-17.179
213.60	-17.217
213.70	-17.253
213.80	-17.289
213.90	-17.353
214.00	-17.426
214.10	-17.488
214.20	-17.551
214.30	-17.62
214.40	-17.698
214.50	-17.834
214.60	-18.052
214.70	-18.177
214.80	-18.264
214.90	-18.349
215.00	-18.443
215.10	-18.596
215.20	-18.814
215.30	-19.021
215.40	-19.186
215.50	-19.353
215.60	-19.535
215.70	-19.739
215.80	-19.969
215.90	-20.234
216.00	-20.474
216.10	-20.665
216.20	-20.98
216.30	-21.271
216.40	-21.526
216.50	-21.816
216.60	-22.167
216.70	-22.449
216.80	-22.8
216.90	-23.143
217.00	-23.51
217.10	-23.88
217.20	-24.191
217.30	-24.685
217.40	-25.06
217.50	-25.441
217.60	-25.958
217.70	-26.38
217.80	-26.83
217.90	-27.33
218.00	-27.878
218.10	-28.317
218.20	-28.917
218.30	-29.464
218.40	-29.963
218.50	-30.589
218.60	-31.166
218.70	-31.709
218.80	-32.351
218.90	-32.918
219.00	-33.523
219.10	-34.177
219.20	-34.72
219.30	-35.436
219.40	-36.068
219.50	-36.734
219.60	-37.42
219.70	-38.064
219.80	-38.797
219.90	-39.447
220.00	-40.103
220.10	-40.777
220.20	-41.501
220.30	-42.083
220.40	-42.771
220.50	-43.341
220.60	-44.08
220.70	-44.702
220.80	-45.342
220.90	-45.887
221.00	-46.511
221.10	-47.081
221.20	-47.732
221.30	-48.321
221.40	-48.906
221.50	-49.45
221.60	-50.027
221.70	-50.575
221.80	-51.123
221.90	-51.681
222.00	-52.155
222.10	-52.732
222.20	-53.166
222.30	-53.663
222.40	-54.1
222.50	-54.459
222.60	-54.771
222.70	-55.153
222.80	-55.406
222.90	-55.579
223.00	-55.724
223.10	-55.768
223.20	-55.793
223.30	-55.807
223.40	-55.799
223.50	-55.719
223.60	-55.632
223.70	-55.545
223.80	-55.465
223.90	-55.431
224.00	-55.387
224.10	-55.328
224.20	-55.248
224.30	-55.132
224.40	-55.03
224.50	-54.902
224.60	-54.768
224.70	-54.633
224.80	-54.493
224.90	-54.344
225.00	-54.204
225.10	-54.022
225.20	-53.772
225.30	-53.499
225.40	-53.181
225.50	-52.851
225.60	-52.554
225.70	-52.298
225.80	-52.083
225.90	-51.779
226.00	-51.437
226.10	-51.092
226.20	-50.755
226.30	-50.467
226.40	-50.258
226.50	-49.997
226.60	-49.622
226.70	-49.232
226.80	-48.89
226.90	-48.589
227.00	-48.354
227.10	-48.053
227.20	-47.649
227.30	-47.274
227.40	-46.955
227.50	-46.709
227.60	-46.41
227.70	-46.043
227.80	-45.713
227.90	-45.368
228.00	-45.126
228.10	-44.836
228.20	-44.472
228.30	-44.11
228.40	-43.809
228.50	-43.547
228.60	-43.256
228.70	-42.885
228.80	-42.506
228.90	-42.236
229.00	-42.02
229.10	-41.719
229.20	-41.363
229.30	-40.971
229.40	-40.621
229.50	-40.417
229.60	-40.125
229.70	-39.719
229.80	-39.338
229.90	-39.049
230.00	-38.799
230.10	-38.488
230.20	-38.102
230.30	-37.723
230.40	-37.49
230.50	-37.205
230.60	-36.851
230.70	-36.504
230.80	-36.194
230.90	-35.896
231.00	-35.562
231.10	-35.198
231.20	-34.897
231.30	-34.659
231.40	-34.324
231.50	-33.955
231.60	-33.62
231.70	-33.352
231.80	-33.076
231.90	-32.72
232.00	-32.359
232.10	-32.08
232.20	-31.785
232.30	-31.442
232.40	-31.13
232.50	-30.85
232.60	-30.517
232.70	-30.174
232.80	-29.865
232.90	-29.613
233.00	-29.306
233.10	-28.96
233.20	-28.657
233.30	-28.386
233.40	-28.075
233.50	-27.772
233.60	-27.51
233.70	-27.2
233.80	-26.885
233.90	-26.592
234.00	-26.369
234.10	-26.087
234.20	-25.763
234.30	-25.493
234.40	-25.227
234.50	-24.942
234.60	-24.674
234.70	-24.446
234.80	-24.168
234.90	-23.876
235.00	-23.6
235.10	-23.388
235.20	-23.151
235.30	-22.88
235.40	-22.599
235.50	-22.355
235.60	-22.094
235.70	-21.837
235.80	-21.655
235.90	-21.435
236.00	-21.174
236.10	-20.914
236.20	-20.72
236.30	-20.499
236.40	-20.261
236.50	-20.047
236.60	-19.877
236.70	-19.659
236.80	-19.421
236.90	-19.195
237.00	-19.03
237.10	-18.854
237.20	-18.686
237.30	-18.513
237.40	-18.389
237.50	-18.274
237.60	-18.159
237.70	-18.012
237.80	-17.874
237.90	-17.778
238.00	-17.701
238.10	-17.659
238.20	-17.609
238.30	-17.546
238.40	-17.489
238.50	-17.435
238.60	-17.377
238.70	-17.313
238.80	-17.242
238.90	-17.191
239.00	-17.171
239.10	-17.158
239.20	-17.152
239.30	-17.154
239.40	-17.169
239.50	-17.207
239.60	-17.288
239.70	-17.405
239.80	-17.555
239.90	-17.68
240.00	-17.801
240.10	-17.928
240.20	-18.123
240.30	-18.398
240.40	-18.638
240.50	-18.93
240.60	-19.285
240.70	-19.598
240.80	-19.936
240.90	-20.337
241.00	-20.737
241.10	-21.151
241.20	-21.633
241.30	-22.067
241.40	-22.6
241.50	-23.063
241.60	-23.641
241.70	-24.16
241.80	-24.777
241.90	-25.361
242.00	-26.001
242.10	-26.656
242.20	-27.306
242.30	-28.029
242.40	-28.734
242.50	-29.468
242.60	-30.228
242.70	-30.985
242.80	-31.756
242.90	-32.611
243.00	-33.328
243.10	-34.248
243.20	-35.023
243.30	-35.917
243.40	-36.809
243.50	-37.678
243.60	-38.599
243.70	-39.521
243.80	-40.417
243.90	-41.379
244.00	-42.363
244.10	-43.266
244.20	-44.346
244.30	-45.26
244.40	-46.315
244.50	-47.294
244.60	-48.326
244.70	-49.329
244.80	-50.382
244.90	-51.34
245.00	-52.401
245.10	-53.309
245.20	-54.312
245.30	-55.227
245.40	-56.111
245.50	-57.035
245.60	-57.891
245.70	-58.671
245.80	-59.561
245.90	-60.388
246.00	-61.111
246.10	-61.92
246.20	-62.693
246.30	-63.481
246.40	-64.189
246.50	-64.749
246.60	-65.434
246.70	-66.009
246.80	-66.659
246.90	-67.243
247.00	-67.717
247.10	-68.297
247.20	-68.791
247.30	-69.25
247.40	-69.813
247.50	-70.3
247.60	-70.733
247.70	-71.286
247.80	-71.768
247.90	-72.174
248.00	-72.652
248.10	-73.133
248.20	-73.526
248.30	-73.847
248.40	-74.242
248.50	-74.658
248.60	-74.955
248.70	-75.224
248.80	-75.461
248.90	-75.629
249.00	-75.739
249.10	-75.85
249.20	-75.958
249.30	-76.077
249.40	-76.197
249.50	-76.25
249.60	-76.303
249.70	-76.352
249.80	-76.398
249.90	-76.443
250.00	-76.485
250.10	-76.526
250.20	-76.564
250.30	-76.599
250.40	-76.633
250.50	-76.662
250.60	-76.689
250.70	-76.71
250.80	-76.729
250.90	-76.741
251.00	-76.748
251.10	-76.748
251.20	-76.74
251.30	-76.723
251.40	-76.694
251.50	-76.652
251.60	-76.594
251.70	-76.517
251.80	-76.414
251.90	-76.28
252.00	-76.105
252.10	-75.884
252.20	-75.619
252.30	-75.309
252.40	-74.971
252.50	-74.672
252.60	-74.503
252.70	-74.361
252.80	-74.229
252.90	-74.038
253.00	-73.881
253.10	-73.668
253.20	-73.386
253.30	-73.061
253.40	-72.753
253.50	-72.483
253.60	-72.233
253.70	-71.935
253.80	-71.685
253.90	-71.414
254.00	-71.145
254.10	-70.865
254.20	-70.627
254.30	-70.424
254.40	-70.201
254.50	-69.9
254.60	-69.614
254.70	-69.269
254.80	-68.897
254.90	-68.558
255.00	-68.32
255.10	-68.085
255.20	-67.848
255.30	-67.528
255.40	-67.222
255.50	-66.867
255.60	-66.511
255.70	-66.191
255.80	-65.903
255.90	-65.56
256.00	-65.2
256.10	-64.864
256.20	-64.498
256.30	-64.21
256.40	-63.929
256.50	-63.553
256.60	-63.104
256.70	-62.727
256.80	-62.389
256.90	-62.192
257.00	-61.92
257.10	-61.527
257.20	-61.108
257.30	-60.752
257.40	-60.414
257.50	-60.133
257.60	-59.795
257.70	-59.386
257.80	-59.07
257.90	-58.741
258.00	-58.417
258.10	-58.095
258.20	-57.762
258.30	-57.356
258.40	-56.992
258.50	-56.637
258.60	-56.327
258.70	-56.152
258.80	-55.984
258.90	-55.759
259.00	-55.559
259.10	-55.351
259.20	-55.152
259.30	-54.985
259.40	-54.919
259.50	-54.9
259.60	-54.874
259.70	-54.844
259.80	-54.807
259.90	-54.762
260.00	-54.705
260.10	-54.643
260.20	-54.635
260.30	-54.627
260.40	-54.619
260.50	-54.614
260.60	-54.613
260.70	-54.612
260.80	-54.613
260.90	-54.62
261.00	-54.629
261.10	-54.643
261.20	-54.665
261.30	-54.69
261.40	-54.726
261.50	-54.772
261.60	-54.828
261.70	-54.898
261.80	-54.984
261.90	-55.107
262.00	-55.339
262.10	-55.549
262.20	-55.733
262.30	-55.908
262.40	-56.087
262.50	-56.282
262.60	-56.544
262.70	-56.831
262.80	-57.09
262.90	-57.334
263.00	-57.575
263.10	-57.854
263.20	-58.261
263.30	-58.566
263.40	-58.839
263.50	-59.1
263.60	-59.491
263.70	-59.88
263.80	-60.162
263.90	-60.432
264.00	-60.704
264.10	-61.137
264.20	-61.462
264.30	-61.728
264.40	-61.979
264.50	-62.228
264.60	-62.584
264.70	-62.865
264.80	-63.115
264.90	-63.33
265.00	-63.525
265.10	-63.672
265.20	-63.76
265.30	-63.844
265.40	-63.931
265.50	-64.022
265.60	-64.123
265.70	-64.217
265.80	-64.251
265.90	-64.28
266.00	-64.306
266.10	-64.325
266.20	-64.343
266.30	-64.354
266.40	-64.361
266.50	-64.362
266.60	-64.355
266.70	-64.341
266.80	-64.318
266.90	-64.284
267.00	-64.235
267.10	-64.169
267.20	-64.081
267.30	-63.975
267.40	-63.854
267.50	-63.722
267.60	-63.583
267.70	-63.441
267.80	-63.338
267.90	-63.203
268.00	-63.021
268.10	-62.768
268.20	-62.496
268.30	-62.168
268.40	-61.827
268.50	-61.52
268.60	-61.26
268.70	-61.052
268.80	-60.752
268.90	-60.426
269.00	-60.074
269.10	-59.72
269.20	-59.426
269.30	-59.198
269.40	-58.919
269.50	-58.571
269.60	-58.218
269.70	-57.815
269.80	-57.495
269.90	-57.243
270.00	-56.919
270.10	-56.523
270.20	-56.181
270.30	-55.822
270.40	-55.557
270.50	-55.23
270.60	-54.835
270.70	-54.508
270.80	-54.212
270.90	-53.942
271.00	-53.615
271.10	-53.21
271.20	-52.883
271.30	-52.593
271.40	-52.408
271.50	-52.134
271.60	-51.726
271.70	-51.381
271.80	-51.063
271.90	-50.788
272.00	-50.538
272.10	-50.203
272.20	-49.849
272.30	-49.52
272.40	-49.232
272.50	-48.997
272.60	-48.69
272.70	-48.413
272.80	-48.112
272.90	-47.796
273.00	-47.576
273.10	-47.312
273.20	-46.983
273.30	-46.686
273.40	-46.416
273.50	-46.142
273.60	-45.899
273.70	-45.569
273.80	-45.262
273.90	-44.976
274.00	-44.727
274.10	-44.554
274.20	-44.302
274.30	-44.022
274.40	-43.688
274.50	-43.393
274.60	-43.132
274.70	-42.93
274.80	-42.679
274.90	-42.48
275.00	-42.297
275.10	-42.128
275.20	-41.989
275.30	-41.883
275.40	-41.796
275.50	-41.674
275.60	-41.515
275.70	-41.343
275.80	-41.186
275.90	-41.06
276.00	-41.035
276.10	-41.002
276.20	-40.955
276.30	-40.891
276.40	-40.806
276.50	-40.694
276.60	-40.55
276.70	-40.395
276.80	-40.292
276.90	-40.205
277.00	-40.135
277.10	-40.087
277.20	-40.072
277.30	-40.05
277.40	-40.022
277.50	-39.982
277.60	-39.932
277.70	-39.867
277.80	-39.779
277.90	-39.667
278.00	-39.528
278.10	-39.375
278.20	-39.272
278.30	-39.183
278.40	-39.109
278.50	-39.054
278.60	-39.034
278.70	-39.006
278.80	-38.971
278.90	-38.924
279.00	-38.864
279.10	-38.786
279.20	-38.685
279.30	-38.553
279.40	-38.396
279.50	-38.237
279.60	-38.139
279.70	-38.058
279.80	-37.997
279.90	-37.979
280.00	-37.956
280.10	-37.926
280.20	-37.888
280.30	-37.84
280.40	-37.782
280.50	-37.707
280.60	-37.613
280.70	-37.493
280.80	-37.346
280.90	-37.194
281.00	-37.091
281.10	-36.999
281.20	-36.922
281.30	-36.86
281.40	-36.837
281.50	-36.809
281.60	-36.775
281.70	-36.734
281.80	-36.685
281.90	-36.625
282.00	-36.552
282.10	-36.461
282.20	-36.351
282.30	-36.212
282.40	-36.047
282.50	-35.885
282.60	-35.733
282.70	-35.604
282.80	-35.531
282.90	-35.49
283.00	-35.442
283.10	-35.385
283.20	-35.319
283.30	-35.239
283.40	-35.145
283.50	-35.032
283.60	-34.898
283.70	-34.741
283.80	-34.571
283.90	-34.462
284.00	-34.362
284.10	-34.272
284.20	-34.195
284.30	-34.133
284.40	-34.116
284.50	-34.098
284.60	-34.08
284.70	-34.062
284.80	-34.043
284.90	-34.023
285.00	-34.003
285.10	-33.982
285.20	-33.96
285.30	-33.936
285.40	-33.911
285.50	-33.884
285.60	-33.855
285.70	-33.824
285.80	-33.789
285.90	-33.749
286.00	-33.702
286.10	-33.648
286.20	-33.634
286.30	-33.627
286.40	-33.672
286.50	-33.705
286.60	-33.734
286.70	-33.762
286.80	-33.79
286.90	-33.82
287.00	-33.854
287.10	-33.894
287.20	-33.942
287.30	-34.001
287.40	-34.073
287.50	-34.201
287.60	-34.393
287.70	-34.56
287.80	-34.673
287.90	-34.855
288.00	-35.026
288.10	-35.178
288.20	-35.287
288.30	-35.483
288.40	-35.669
288.50	-35.805
288.60	-35.88
288.70	-35.958
288.80	-36.042
288.90	-36.136
289.00	-36.247
289.10	-36.452
289.20	-36.653
289.30	-36.789
289.40	-36.948
289.50	-37.16
289.60	-37.336
289.70	-37.504
289.80	-37.676
289.90	-37.808
290.00	-37.944
290.10	-38.195
290.20	-38.437
290.30	-38.649
290.40	-38.798
290.50	-38.965
290.60	-39.197
290.70	-39.401
290.80	-39.57
290.90	-39.742
291.00	-40.019
291.10	-40.296
291.20	-40.497
291.30	-40.688
291.40	-41.027
291.50	-41.345
291.60	-41.579
291.70	-41.906
291.80	-42.255
291.90	-42.494
292.00	-42.772
292.10	-43.139
292.20	-43.424
292.30	-43.654
292.40	-44.021
292.50	-44.358
292.60	-44.596
292.70	-44.882
292.80	-45.267
292.90	-45.577
293.00	-45.819
293.10	-46.185
293.20	-46.554
293.30	-46.857
293.40	-47.153
293.50	-47.564
293.60	-47.925
293.70	-48.233
293.80	-48.669
293.90	-49.057
294.00	-49.419
294.10	-49.857
294.20	-50.263
294.30	-50.628
294.40	-51.061
294.50	-51.464
294.60	-51.826
294.70	-52.125
294.80	-52.538
294.90	-52.865
295.00	-53.075
295.10	-53.266
295.20	-53.492
295.30	-53.698
295.40	-53.847
295.50	-53.917
295.60	-53.931
295.70	-53.863
295.80	-53.78
295.90	-53.689
296.00	-53.594
296.10	-53.521
296.20	-53.422
296.30	-53.293
296.40	-53.132
296.50	-52.927
296.60	-52.751
296.70	-52.572
296.80	-52.426
296.90	-52.309
297.00	-52.213
297.10	-52.128
297.20	-52.017
297.30	-51.868
297.40	-51.749
297.50	-51.634
297.60	-51.527
297.70	-51.426
297.80	-51.309
297.90	-51.155
298.00	-50.955
298.10	-50.782
298.20	-50.602
298.30	-50.413
298.40	-50.204
298.50	-49.932
298.60	-49.588
298.70	-49.273
298.80	-48.999
298.90	-48.767
299.00	-48.562
299.10	-48.364
299.20	-48.111
299.30	-47.801
299.40	-47.501
299.50	-47.185
299.60	-46.896
299.70	-46.616
299.80	-46.348
299.90	-46.014
300.00	-45.651
300.10	-45.356
300.20	-45.049
300.30	-44.748
300.40	-44.465
300.50	-44.107
300.60	-43.717
300.70	-43.407
300.80	-43.098
300.90	-42.843
301.00	-42.527
301.10	-42.165
301.20	-41.79
301.30	-41.427
301.40	-41.153
301.50	-40.789
301.60	-40.362
301.70	-40.003
301.80	-39.723
301.90	-39.39
302.00	-38.975
302.10	-38.583
302.20	-38.304
302.30	-37.991
302.40	-37.591
302.50	-37.205
302.60	-36.892
302.70	-36.584
302.80	-36.193
302.90	-35.819
303.00	-35.514
303.10	-35.2
303.20	-34.816
303.30	-34.463
303.40	-34.162
303.50	-33.829
303.60	-33.46
303.70	-33.157
303.80	-32.882
303.90	-32.547
304.00	-32.198
304.10	-31.914
304.20	-31.624
304.30	-31.288
304.40	-30.967
304.50	-30.696
304.60	-30.381
304.70	-30.059
304.80	-29.791
304.90	-29.546
305.00	-29.227
305.10	-28.928
305.20	-28.68
305.30	-28.417
305.40	-28.105
305.50	-27.841
305.60	-27.663
305.70	-27.416
305.80	-27.123
305.90	-26.874
306.00	-26.727
306.10	-26.529
306.20	-26.277
306.30	-26.026
306.40	-25.841
306.50	-25.691
306.60	-25.486
306.70	-25.241
306.80	-25.053
306.90	-24.881
307.00	-24.754
307.10	-24.588
307.20	-24.39
307.30	-24.199
307.40	-24.03
307.50	-23.869
307.60	-23.74
307.70	-23.581
307.80	-23.386
307.90	-23.208
308.00	-23.05
308.10	-22.898
308.20	-22.775
308.30	-22.627
308.40	-22.442
308.50	-22.275
308.60	-22.124
308.70	-21.98
308.80	-21.876
308.90	-21.756
309.00	-21.611
309.10	-21.454
309.20	-21.29
309.30	-21.143
309.40	-21.003
309.50	-20.893
309.60	-20.772
309.70	-20.615
309.80	-20.45
